  TIME  YEAR    UNIT    PLANTNM    YIELD
     1     2    1685    agrl            0.000
     1     2    1686    agrl          810.149
     1     2    1686    agrl            0.000
     1     2    1686    agrl            0.000
     1     2    1687    agrl          971.921
     1     2    1687    agrl            0.000
     1     2    1687    agrl            0.000
     1     2    1688    agrl         1003.757
     1     2    1688    agrl            0.000
     1     2    1688    agrl            0.000
     1     2    1689    agrl         1040.617
     1     2    1689    agrl            0.000
     1     2    1689    agrl            0.000
     1     2    1690    agrl         4012.363
     1     2    1691    agrl         4014.056
     1     2    1692    agrl         4012.031
     1     2    1693    agrl         4014.374
     1     2    1694    agrl         4011.772
     1     2    1695    agrl         4011.723
     1     2    1696    agrl         1167.115
     1     2    1697    agrl         1151.723
     1     2    1698    agrl         1267.572
     1     2    1699    agrl         1109.313
     1     2    1700    agrl         1156.920
     1     2    1701    agrl         1138.705
     1     2    1702    agrl         4495.969
     1     2    1703    agrl         4551.463
     1     2    1704    agrl         4398.822
     1     2    1705    agrl         4462.218
     1     2    1706    agrl         4509.343
     1     2    1707    agrl         4476.755
     1     2    1708    agrl         4394.364
     1     2    1709    agrl         4401.625
     1     2    1710    agrl         1167.095
     1     2    1711    agrl         1077.810
     1     2    1712    agrl         1270.639
     1     2    1713    agrl         1155.985
     1     2    1714    agrl         1139.728
     1     2    1715    agrl           68.486
     1     2    1716    agrl         4921.989
     1     2    1717    agrl         4928.273
     1     2    1718    agrl         4851.603
     1     2    1719    agrl         1068.704
     1     2    1719    agrl            0.000
     1     2    1719    agrl            0.000
     1     2    1720    agrl         1036.314
     1     2    1720    agrl            0.000
     1     2    1720    agrl            0.000
     1     2    1721    agrl          957.206
     1     2    1721    agrl            0.000
     1     2    1721    agrl            0.000
     1     2    1722    agrl         1053.021
     1     2    1722    agrl            0.000
     1     2    1722    agrl            0.000
     1     2    1723    agrl         1019.384
     1     2    1723    agrl            0.000
     1     2    1723    agrl            0.000
     1     2    1724    agrl          800.314
     1     2    1724    agrl            0.000
     1     2    1724    agrl            0.000
     1     2    1725    agrl          801.008
     1     2    1725    agrl            0.000
     1     2    1725    agrl            0.000
     1     2    1726    agrl         4012.963
     1     2    1727    agrl         4014.021
     1     2    1728    agrl         4014.373
     1     2    1729    agrl         4011.651
     1     2    1730    agrl         4011.646
     1     2    1731    agrl         1077.964
     1     2    1732    agrl         1158.099
     1     2    1733    agrl         1267.221
     1     2    1734    agrl         1245.388
     1     2    1735    agrl         1140.278
     1     2    1736    agrl         4550.423
     1     2    1737    agrl         4403.342
     1     2    1738    agrl         1078.281
     1     2    1739    agrl         1268.162
     1     2    1740    agrl         1159.140
     1     2    1741    agrl         1139.072
     1     2    1742    agrl           68.475
     1     2    1743    agrl         4999.551
     1     2    1744    agrl         4921.249
     1     2    1745    agrl         1090.713
     1     2    1745    agrl            0.000
     1     2    1745    agrl            0.000
     1     2    1746    agrl         1226.974
     1     2    1746    agrl            0.000
     1     2    1746    agrl            0.000
     1     2    1747    agrl          801.870
     1     2    1747    agrl            0.000
     1     2    1747    agrl            0.000
     1     2    1748    agrl          799.571
     1     2    1748    agrl            0.000
     1     2    1748    agrl            0.000
     1     2    1749    agrl         1003.788
     1     2    1749    agrl            0.000
     1     2    1749    agrl            0.000
     1     2    1750    agrl         1040.134
     1     2    1750    agrl            0.000
     1     2    1750    agrl            0.000
     1     2    1751    agrl         4012.665
     1     2    1752    agrl         4012.307
     1     2    1753    agrl         4013.097
     1     2    1754    agrl         4011.669
     1     2    1755    agrl         4014.054
     1     2    1756    agrl         4011.718
     1     2    1757    agrl         4011.732
     1     2    1758    agrl         1167.241
     1     2    1759    agrl         1077.863
     1     2    1760    agrl         1151.563
     1     2    1761    agrl         1267.027
     1     2    1762    agrl         1156.378
     1     2    1763    agrl         1139.587
     1     2    1764    agrl         4551.456
     1     2    1765    agrl         4396.188
     1     2    1766    agrl         4461.839
     1     2    1767    agrl         4396.377
     1     2    1768    agrl         4398.268
     1     2    1769    agrl         1077.611
     1     2    1770    agrl         1151.532
     1     2    1771    agrl         1156.996
     1     2    1772    agrl         1138.453
     1     2    1773    agrl           68.497
     1     2    1774    agrl         4999.795
     1     2    1775    agrl         4874.227
     1     2    1776    agrl         4853.947
     1     2    1777    agrl         4849.875
     1     2    1778    agrl         1084.312
     1     2    1778    agrl            0.000
     1     2    1778    agrl            0.000
     1     2    1779    agrl         1068.986
     1     2    1779    agrl            0.000
     1     2    1779    agrl            0.000
     1     2    1780    agrl          997.095
     1     2    1780    agrl            0.000
     1     2    1780    agrl            0.000
     1     2    1781    agrl          801.870
     1     2    1781    agrl            0.000
     1     2    1781    agrl            0.000
     1     2    1782    agrl         1027.752
     1     2    1782    agrl            0.000
     1     2    1782    agrl            0.000
     1     2    1783    agrl         1157.141
     1     2    1783    agrl            0.000
     1     2    1783    agrl            0.000
     1     2    1784    agrl         1003.930
     1     2    1784    agrl            0.000
     1     2    1784    agrl            0.000
     1     2    1785    agrl         1065.911
     1     2    1785    agrl            0.000
     1     2    1785    agrl            0.000
     1     2    1786    agrl         4012.487
     1     2    1787    agrl         4012.646
     1     2    1788    agrl         4012.373
     1     2    1789    agrl         4011.653
     1     2    1790    agrl         4014.052
     1     2    1791    agrl         4014.398
     1     2    1792    agrl         4011.767
     1     2    1793    agrl         4012.663
     1     2    1794    agrl         1048.042
     1     2    1795    agrl         1166.848
     1     2    1796    agrl         1076.470
     1     2    1797    agrl         4420.214
     1     2    1798    agrl         4468.550
     1     2    1799    agrl         4496.252
     1     2    1800    agrl         4551.284
     1     2    1801    agrl         4392.841
     1     2    1802    agrl         4463.770
     1     2    1803    agrl         4552.344
     1     2    1804    agrl         1091.166
     1     2    1805    agrl         1048.611
     1     2    1806    agrl         1166.641
     1     2    1807    agrl         1077.510
     1     2    1808    agrl         1151.374
     1     2    1809    agrl         1265.094
     1     2    1810    agrl         1076.400
     1     2    1811    agrl           68.518
     1     2    1812    agrl         4907.254
     1     2    1813    agrl         4958.895
     1     2    1814    agrl         4870.672
     1     2    1815    agrl         4921.989
     1     2    1816    agrl         4997.454
     1     2    1817    agrl         1182.735
     1     2    1817    agrl            0.000
     1     2    1817    agrl            0.000
     1     2    1818    agrl         1002.615
     1     2    1818    agrl            0.000
     1     2    1818    agrl            0.000
     1     2    1819    agrl          799.553
     1     2    1819    agrl            0.000
     1     2    1819    agrl            0.000
     1     2    1820    agrl         1019.526
     1     2    1820    agrl            0.000
     1     2    1820    agrl            0.000
     1     2    1821    agrl         1184.218
     1     2    1821    agrl            0.000
     1     2    1821    agrl            0.000
     1     2    1822    agrl         4012.334
     1     2    1823    agrl         4013.138
     1     2    1824    agrl         4011.603
     1     2    1825    agrl         4014.044
     1     2    1826    agrl         4014.364
     1     2    1827    agrl         4011.727
     1     2    1828    agrl         1167.085
     1     2    1829    agrl         1077.961
     1     2    1830    agrl         1154.057
     1     2    1831    agrl         1268.525
     1     2    1832    agrl         1243.444
     1     2    1833    agrl         1138.900
     1     2    1834    agrl         4460.421
     1     2    1835    agrl         4403.499
     1     2    1836    agrl         1269.168
     1     2    1837    agrl         1243.166
     1     2    1838    agrl         1138.155
     1     2    1839    agrl           68.498
     1     2    1840    agrl         1182.653
     1     2    1840    agrl            0.000
     1     2    1840    agrl            0.000
     1     2    1841    agrl         1226.712
     1     2    1841    agrl            0.000
     1     2    1841    agrl            0.000
     1     2    1842    agrl          801.852
     1     2    1842    agrl            0.000
     1     2    1842    agrl            0.000
     1     2    1843    agrl         1137.461
     1     2    1843    agrl            0.000
     1     2    1843    agrl            0.000
     1     2    1844    agrl          971.728
     1     2    1844    agrl            0.000
     1     2    1844    agrl            0.000
     1     2    1845    agrl         1190.402
     1     2    1845    agrl            0.000
     1     2    1845    agrl            0.000
     1     2    1846    agrl         1001.229
     1     2    1846    agrl            0.000
     1     2    1846    agrl            0.000
     1     2    1847    agrl         4012.328
     1     2    1848    agrl         4013.086
     1     2    1849    agrl         4011.657
     1     2    1850    agrl         4014.049
     1     2    1851    agrl         4014.371
     1     2    1852    agrl         4011.742
     1     2    1853    agrl         4011.708
     1     2    1854    agrl         1167.577
     1     2    1855    agrl         1077.818
     1     2    1856    agrl         1270.017
     1     2    1857    agrl         1244.303
     1     2    1858    agrl         1139.472
     1     2    1859    agrl         4493.176
     1     2    1860    agrl         4551.070
     1     2    1861    agrl         4459.365
     1     2    1862    agrl         4394.898
     1     2    1863    agrl         4399.062
     1     2    1864    agrl         1078.174
     1     2    1865    agrl         1269.509
     1     2    1866    agrl         1138.002
     1     2    1867    agrl           68.483
     1     2    1868    agrl         4999.631
     1     2    1869    agrl         4863.562
     1     2    1870    agrl         4920.248
     1     2    1871    agrl         4849.457
     1     2    1872    agrl         1182.757
     1     2    1872    agrl            0.000
     1     2    1872    agrl            0.000
     1     2    1873    agrl         1036.540
     1     2    1873    agrl            0.000
     1     2    1873    agrl            0.000
     1     2    1874    agrl         1027.961
     1     2    1874    agrl            0.000
     1     2    1874    agrl            0.000
     1     2    1875    agrl         1156.972
     1     2    1875    agrl            0.000
     1     2    1875    agrl            0.000
     1     2    1876    agrl         1040.467
     1     2    1876    agrl            0.000
     1     2    1876    agrl            0.000
     1     2    1877    agrl         1040.692
     1     2    1877    agrl            0.000
     1     2    1877    agrl            0.000
     1     2    1878    agrl         4012.312
     1     2    1879    agrl         4011.616
     1     2    1880    agrl         4014.020
     1     2    1881    agrl         4014.370
     1     2    1882    agrl         4011.648
     1     2    1883    agrl         4011.707
     1     2    1884    agrl         1167.220
     1     2    1885    agrl         1077.862
     1     2    1886    agrl         1151.664
     1     2    1887    agrl         1268.973
     1     2    1888    agrl         1243.924
     1     2    1889    agrl         1157.755
     1     2    1890    agrl         1138.893
     1     2    1891    agrl         4493.503
     1     2    1892    agrl         4551.232
     1     2    1893    agrl         4394.412
     1     2    1894    agrl         4461.574
     1     2    1895    agrl         4476.537
     1     2    1896    agrl         4393.008
     1     2    1897    agrl         4399.779
     1     2    1898    agrl         1167.292
     1     2    1899    agrl         1078.010
     1     2    1900    agrl         1152.684
     1     2    1901    agrl         1268.642
     1     2    1902    agrl         1244.153
     1     2    1903    agrl         1138.932
     1     2    1904    agrl           68.484
     1     2    1905    agrl         4920.866
     1     2    1906    agrl         4928.153
     1     2    1907    agrl         4864.071
     1     2    1908    agrl         4847.401
     1     2    1909    agrl          805.050
     1     2    1909    agrl            0.000
     1     2    1909    agrl            0.000
     1     2    1910    agrl         1032.777
     1     2    1910    agrl            0.000
     1     2    1910    agrl            0.000
     1     2    1911    agrl         1035.562
     1     2    1911    agrl            0.000
     1     2    1911    agrl            0.000
     1     2    1912    agrl          957.173
     1     2    1912    agrl            0.000
     1     2    1912    agrl            0.000
     1     2    1913    agrl         1019.405
     1     2    1913    agrl            0.000
     1     2    1913    agrl            0.000
     1     2    1914    agrl         1190.381
     1     2    1914    agrl            0.000
     1     2    1914    agrl            0.000
     1     2    1915    agrl         1040.128
     1     2    1915    agrl            0.000
     1     2    1915    agrl            0.000
     1     2    1916    agrl         4012.310
     1     2    1917    agrl         4013.102
     1     2    1918    agrl         4011.540
     1     2    1919    agrl         4014.026
     1     2    1920    agrl         4014.371
     1     2    1921    agrl         4011.780
     1     2    1922    agrl         4011.705
     1     2    1923    agrl         1167.348
     1     2    1924    agrl         1078.022
     1     2    1925    agrl         1157.357
     1     2    1926    agrl         1270.051
     1     2    1927    agrl         1243.539
     1     2    1928    agrl         1139.711
     1     2    1929    agrl         4495.660
     1     2    1930    agrl         4550.798
     1     2    1931    agrl         4388.939
     1     2    1932    agrl         4460.392
     1     2    1933    agrl         4476.665
     1     2    1934    agrl         4386.486
     1     2    1935    agrl         4397.971
     1     2    1936    agrl         1166.908
     1     2    1937    agrl         1077.624
     1     2    1938    agrl         1155.637
     1     2    1939    agrl         1269.100
     1     2    1940    agrl         1242.084
     1     2    1941    agrl         1138.959
     1     2    1942    agrl           68.498
     1     2    1943    agrl         4958.150
     1     2    1944    agrl         4920.902
     1     2    1945    agrl         4927.844
     1     2    1946    agrl         4847.467
     1     2    1947    agrl         1182.790
     1     2    1947    agrl            0.000
     1     2    1947    agrl            0.000
     1     2    1948    agrl          801.873
     1     2    1948    agrl            0.000
     1     2    1948    agrl            0.000
     1     2    1949    agrl          799.564
     1     2    1949    agrl            0.000
     1     2    1949    agrl            0.000
     1     2    1950    agrl         1018.834
     1     2    1950    agrl            0.000
     1     2    1950    agrl            0.000
     1     2    1951    agrl          805.498
     1     2    1951    agrl            0.000
     1     2    1951    agrl            0.000
     1     2    1952    agrl         1041.654
     1     2    1952    agrl            0.000
     1     2    1952    agrl            0.000
     1     2    1953    agrl         1185.997
     1     2    1953    agrl            0.000
     1     2    1953    agrl            0.000
     1     2    1954    agrl         4012.340
     1     2    1955    agrl         4011.606
     1     2    1956    agrl         4014.020
     1     2    1957    agrl         4014.393
     1     2    1958    agrl         4011.744
     1     2    1959    agrl         4011.733
     1     2    1960    agrl         1167.183
     1     2    1961    agrl         1154.070
     1     2    1962    agrl         1269.344
     1     2    1963    agrl         1244.751
     1     2    1964    agrl         1155.859
     1     2    1965    agrl         1139.325
     1     2    1966    agrl         4398.349
     1     2    1967    agrl         4462.129
     1     2    1968    agrl         4476.447
     1     2    1969    agrl         4398.408
     1     2    1970    agrl         4402.357
     1     2    1971    agrl         1077.397
     1     2    1972    agrl         1151.385
     1     2    1973    agrl         1265.700
     1     2    1974    agrl         1241.819
     1     2    1975    agrl         1155.807
     1     2    1976    agrl         1138.002
     1     2    1977    agrl           68.514
     1     2    1978    agrl         4920.893
     1     2    1979    agrl         4929.182
     1     2    1980    agrl         4852.013
     1     2    1981    agrl         1265.161
     1     2    1981    agrl            0.000
     1     2    1981    agrl            0.000
     1     2    1982    agrl         1182.824
     1     2    1982    agrl            0.000
     1     2    1982    agrl            0.000
     1     2    1983    agrl          815.466
     1     2    1983    agrl            0.000
     1     2    1983    agrl            0.000
     1     2    1984    agrl          801.886
     1     2    1984    agrl            0.000
     1     2    1984    agrl            0.000
     1     2    1985    agrl         1028.517
     1     2    1985    agrl            0.000
     1     2    1985    agrl            0.000
     1     2    1986    agrl         1053.812
     1     2    1986    agrl            0.000
     1     2    1986    agrl            0.000
     1     2    1987    agrl          805.510
     1     2    1987    agrl            0.000
     1     2    1987    agrl            0.000
     1     2    1988    agrl         1003.787
     1     2    1988    agrl            0.000
     1     2    1988    agrl            0.000
     1     2    1989    agrl          801.385
     1     2    1989    agrl            0.000
     1     2    1989    agrl            0.000
     1     2    1990    agrl         1222.338
     1     2    1990    agrl            0.000
     1     2    1990    agrl            0.000
     1     2    1991    agrl         4012.652
     1     2    1992    agrl         4012.339
     1     2    1993    agrl         4013.129
     1     2    1994    agrl         4011.647
     1     2    1995    agrl         4014.066
     1     2    1996    agrl         4012.013
     1     2    1997    agrl         4014.396
     1     2    1998    agrl         4011.692
     1     2    1999    agrl         4011.749
     1     2    2000    agrl         1048.729
     1     2    2001    agrl         1077.801
     1     2    2002    agrl         1151.526
     1     2    2003    agrl         1267.591
     1     2    2004    agrl         1109.476
     1     2    2005    agrl         1156.357
     1     2    2006    agrl         1138.469
     1     2    2007    agrl         4471.624
     1     2    2008    agrl         4551.390
     1     2    2009    agrl         4394.860
     1     2    2010    agrl         4461.837
     1     2    2011    agrl         4509.288
     1     2    2012    agrl         4476.752
     1     2    2013    agrl         4396.816
     1     2    2014    agrl         4401.934
     1     2    2015    agrl         1053.268
     1     2    2016    agrl         1167.152
     1     2    2017    agrl         1077.834
     1     2    2018    agrl         1151.549
     1     2    2019    agrl         1267.946
     1     2    2020    agrl         1109.346
     1     2    2021    agrl         1243.860
     1     2    2022    agrl         1157.592
     1     2    2023    agrl         1138.465
     1     2    2024    agrl         1076.531
     1     2    2025    agrl           68.502
     1     2    2026    agrl         4904.029
     1     2    2027    agrl         4958.755
     1     2    2028    agrl         4999.713
     1     2    2029    agrl         4922.028
     1     2    2030    agrl         4967.316
     1     2    2031    agrl         4928.763
     1     2    2032    agrl         4845.318
     1     2    2033    agrl         4848.028
     1     2    2034    agrl         1042.027
     1     2    2034    agrl            0.000
     1     2    2034    agrl            0.000
     1     2    2035    agrl         1032.741
     1     2    2035    agrl            0.000
     1     2    2035    agrl            0.000
     1     2    2036    agrl         1189.676
     1     2    2036    agrl            0.000
     1     2    2036    agrl            0.000
     1     2    2037    agrl         1137.671
     1     2    2037    agrl            0.000
     1     2    2037    agrl            0.000
     1     2    2038    agrl         1053.547
     1     2    2038    agrl            0.000
     1     2    2038    agrl            0.000
     1     2    2039    agrl          805.515
     1     2    2039    agrl            0.000
     1     2    2039    agrl            0.000
     1     2    2040    agrl         1003.842
     1     2    2040    agrl            0.000
     1     2    2040    agrl            0.000
     1     2    2041    agrl         1001.879
     1     2    2041    agrl            0.000
     1     2    2041    agrl            0.000
     1     2    2042    agrl         4013.106
     1     2    2043    agrl         4011.667
     1     2    2044    agrl         4014.099
     1     2    2045    agrl         4011.748
     1     2    2046    agrl         1077.566
     1     2    2047    agrl         1265.522
     1     2    2048    agrl         1155.861
     1     2    2049    agrl         4496.104
     1     2    2050    agrl         4551.553
     1     2    2051    agrl         4387.879
     1     2    2052    agrl         1077.929
     1     2    2053    agrl         1151.541
     1     2    2054    agrl         1267.996
     1     2    2055    agrl         1159.617
     1     2    2056    agrl         1138.669
     1     2    2057    agrl           68.513
     1     2    2058    agrl         4922.656
     1     2    2059    agrl          805.034
     1     2    2059    agrl            0.000
     1     2    2059    agrl            0.000
     1     2    2060    agrl         1002.580
     1     2    2060    agrl            0.000
     1     2    2060    agrl            0.000
     1     2    2061    agrl         1137.429
     1     2    2061    agrl            0.000
     1     2    2061    agrl            0.000
     1     2    2062    agrl         1041.794
     1     2    2062    agrl            0.000
     1     2    2062    agrl            0.000
     1     2    2063    agrl         4012.347
     1     2    2064    agrl         4011.589
     1     2    2065    agrl         4014.044
     1     2    2066    agrl         4014.356
     1     2    2067    agrl         4011.629
     1     2    2068    agrl         1137.697
     1     2    2069    agrl         4551.431
     1     2    2070    agrl         4393.411
     1     2    2071    agrl         4459.828
     1     2    2072    agrl         4476.431
     1     2    2073    agrl         4399.715
     1     2    2074    agrl         1167.004
     1     2    2075    agrl         1078.234
     1     2    2076    agrl         1153.688
     1     2    2077    agrl         1268.368
     1     2    2078    agrl         1245.153
     1     2    2079    agrl         1139.740
     1     2    2080    agrl           68.484
     1     2    2081    agrl         4958.302
     1     2    2082    agrl         4999.668
     1     2    2083    agrl         4864.660
     1     2    2084    agrl         4920.921
     1     2    2085    agrl         4928.223
     1     2    2086    agrl         4847.642
     1     2    2087    agrl          997.036
     1     2    2087    agrl            0.000
     1     2    2087    agrl            0.000
     1     2    2088    agrl         1226.738
     1     2    2088    agrl            0.000
     1     2    2088    agrl            0.000
     1     2    2089    agrl         1036.315
     1     2    2089    agrl            0.000
     1     2    2089    agrl            0.000
     1     2    2090    agrl         1028.052
     1     2    2090    agrl            0.000
     1     2    2090    agrl            0.000
     1     2    2091    agrl         1156.885
     1     2    2091    agrl            0.000
     1     2    2091    agrl            0.000
     1     2    2092    agrl          800.319
     1     2    2092    agrl            0.000
     1     2    2092    agrl            0.000
     1     2    2093    agrl         1000.185
     1     2    2093    agrl            0.000
     1     2    2093    agrl            0.000
     1     2    2094    agrl         4012.321
     1     2    2095    agrl         4013.077
     1     2    2096    agrl         4011.617
     1     2    2097    agrl         4014.027
     1     2    2098    agrl         4014.367
     1     2    2099    agrl         4011.717
     1     2    2100    agrl         4011.691
     1     2    2101    agrl         1138.787
     1     2    2102    agrl         4551.195
     1     2    2103    agrl         4374.523
     1     2    2104    agrl         4460.881
     1     2    2105    agrl         4476.453
     1     2    2106    agrl         4384.943
     1     2    2107    agrl         4398.795
     1     2    2108    agrl         1167.155
     1     2    2109    agrl         1078.058
     1     2    2110    agrl         1152.533
     1     2    2111    agrl         1267.819
     1     2    2112    agrl         1243.992
     1     2    2113    agrl         1138.416
     1     2    2114    agrl           68.483
     1     2    2115    agrl         4958.836
     1     2    2116    agrl         4998.784
     1     2    2117    agrl         4864.707
     1     2    2118    agrl         4921.089
     1     2    2119    agrl         4848.873
     1     2    2120    agrl         1189.462
     1     2    2120    agrl            0.000
     1     2    2120    agrl            0.000
     1     2    2121    agrl          957.251
     1     2    2121    agrl            0.000
     1     2    2121    agrl            0.000
     1     2    2122    agrl         1019.484
     1     2    2122    agrl            0.000
     1     2    2122    agrl            0.000
     1     2    2123    agrl         1040.031
     1     2    2123    agrl            0.000
     1     2    2123    agrl            0.000
     1     2    2124    agrl         4014.022
     1     2    2125    agrl         4014.351
     1     2    2126    agrl         4011.647
     1     2    2127    agrl         1157.418
     1     2    2128    agrl         1271.357
     1     2    2129    agrl         1244.794
     1     2    2130    agrl         1138.908
     1     2    2131    agrl         4460.806
     1     2    2132    agrl         4399.153
     1     2    2133    agrl         1158.331
     1     2    2134    agrl         1267.530
     1     2    2135    agrl         1242.888
     1     2    2136    agrl         1137.736
     1     2    2137    agrl           68.496
     1     2    2138    agrl         4920.697
     1     2    2139    agrl         4926.700
     1     2    2140    agrl         4837.916
     1     2    2141    agrl         1036.164
     1     2    2141    agrl            0.000
     1     2    2141    agrl            0.000
     1     2    2142    agrl          957.201
     1     2    2142    agrl            0.000
     1     2    2142    agrl            0.000
     1     2    2143    agrl         1019.342
     1     2    2143    agrl            0.000
     1     2    2143    agrl            0.000
     1     2    2144    agrl         4011.542
     1     2    2145    agrl         4014.055
     1     2    2146    agrl         4014.375
     1     2    2147    agrl         1152.876
     1     2    2148    agrl         1269.263
     1     2    2149    agrl         1244.726
     1     2    2150    agrl         1163.771
     1     2    2151    agrl         4391.931
     1     2    2152    agrl         4461.781
     1     2    2153    agrl         4476.438
     1     2    2154    agrl         4380.658
     1     2    2155    agrl         1152.601
     1     2    2156    agrl         1269.524
     1     2    2157    agrl         1244.446
     1     2    2158    agrl           68.485
     1     2    2159    agrl         4868.663
     1     2    2160    agrl         4921.260
     1     2    2161    agrl         4835.944
     1     2    2162    agrl         1041.960
     1     2    2162    agrl            0.000
     1     2    2162    agrl            0.000
     1     2    2163    agrl         1032.560
     1     2    2163    agrl            0.000
     1     2    2163    agrl            0.000
     1     2    2164    agrl         1028.246
     1     2    2164    agrl            0.000
     1     2    2164    agrl            0.000
     1     2    2165    agrl          805.503
     1     2    2165    agrl            0.000
     1     2    2165    agrl            0.000
     1     2    2166    agrl          801.309
     1     2    2166    agrl            0.000
     1     2    2166    agrl            0.000
     1     2    2167    agrl         4012.322
     1     2    2168    agrl         4013.125
     1     2    2169    agrl         4014.049
     1     2    2170    agrl         4014.381
     1     2    2171    agrl         4011.718
     1     2    2172    agrl         1077.871
     1     2    2173    agrl         1269.703
     1     2    2174    agrl         1244.149
     1     2    2175    agrl         1156.782
     1     2    2176    agrl         1140.645
     1     2    2177    agrl         4495.901
     1     2    2178    agrl         4458.275
     1     2    2179    agrl         4476.600
     1     2    2180    agrl         4397.071
     1     2    2181    agrl         1167.111
     1     2    2182    agrl         1077.795
     1     2    2183    agrl         1268.503
     1     2    2184    agrl         1243.534
     1     2    2185    agrl         1157.492
     1     2    2186    agrl         1138.826
     1     2    2187    agrl           68.499
     1     2    2188    agrl         4921.384
     1     2    2189    agrl         4928.822
     1     2    2190    agrl         4848.983
     1     2    2191    agrl         1042.164
     1     2    2191    agrl            0.000
     1     2    2191    agrl            0.000
     1     2    2192    agrl         1070.500
     1     2    2192    agrl            0.000
     1     2    2192    agrl            0.000
     1     2    2193    agrl          801.863
     1     2    2193    agrl            0.000
     1     2    2193    agrl            0.000
     1     2    2194    agrl         1137.557
     1     2    2194    agrl            0.000
     1     2    2194    agrl            0.000
     1     2    2195    agrl         1019.252
     1     2    2195    agrl            0.000
     1     2    2195    agrl            0.000
     1     2    2196    agrl          805.512
     1     2    2196    agrl            0.000
     1     2    2196    agrl            0.000
     1     2    2197    agrl         1190.427
     1     2    2197    agrl            0.000
     1     2    2197    agrl            0.000
     1     2    2198    agrl          801.287
     1     2    2198    agrl            0.000
     1     2    2198    agrl            0.000
     1     2    2199    agrl         4012.361
     1     2    2200    agrl         4013.047
     1     2    2201    agrl         4011.675
     1     2    2202    agrl         4014.046
     1     2    2203    agrl         4014.370
     1     2    2204    agrl         4011.717
     1     2    2205    agrl         1167.190
     1     2    2206    agrl         1077.697
     1     2    2207    agrl         1153.664
     1     2    2208    agrl         1269.168
     1     2    2209    agrl         1109.592
     1     2    2210    agrl         1244.575
     1     2    2211    agrl         1159.939
     1     2    2212    agrl         1138.970
     1     2    2213    agrl         4495.488
     1     2    2214    agrl         4551.291
     1     2    2215    agrl         4392.204
     1     2    2216    agrl         4461.760
     1     2    2217    agrl         4476.581
     1     2    2218    agrl         4384.562
     1     2    2219    agrl         4399.867
     1     2    2220    agrl         1166.729
     1     2    2221    agrl         1077.632
     1     2    2222    agrl         1151.618
     1     2    2223    agrl         1270.420
     1     2    2224    agrl         1108.938
     1     2    2225    agrl         1242.538
     1     2    2226    agrl         1156.967
     1     2    2227    agrl         1137.814
     1     2    2228    agrl           68.501
     1     2    2229    agrl         4872.620
     1     2    2230    agrl         4922.056
     1     2    2231    agrl         4928.477
     1     2    2232    agrl         4851.888
     1     2    2233    agrl         4849.329
     1     2    2234    agrl          801.839
     1     2    2234    agrl            0.000
     1     2    2234    agrl            0.000
     1     2    2235    agrl         1027.888
     1     2    2235    agrl            0.000
     1     2    2235    agrl            0.000
     1     2    2236    agrl          805.497
     1     2    2236    agrl            0.000
     1     2    2236    agrl            0.000
     1     2    2237    agrl         1037.212
     1     2    2237    agrl            0.000
     1     2    2237    agrl            0.000
     1     2    2238    agrl         4011.551
     1     2    2239    agrl         4014.018
     1     2    2240    agrl         4014.347
     1     2    2241    agrl         4011.519
     1     2    2242    agrl         1077.910
     1     2    2243    agrl         1155.712
     1     2    2244    agrl         1270.139
     1     2    2245    agrl         1246.161
     1     2    2246    agrl         1140.390
     1     2    2247    agrl         4388.749
     1     2    2248    agrl         4461.386
     1     2    2249    agrl         4476.184
     1     2    2250    agrl         4399.396
     1     2    2251    agrl         1077.668
     1     2    2252    agrl         1151.838
     1     2    2253    agrl         1138.402
     1     2    2254    agrl          805.040
     1     2    2254    agrl            0.000
     1     2    2254    agrl            0.000
     1     2    2255    agrl          815.455
     1     2    2255    agrl            0.000
     1     2    2255    agrl            0.000
     1     2    2256    agrl          801.852
     1     2    2256    agrl            0.000
     1     2    2256    agrl            0.000
     1     2    2257    agrl         1137.504
     1     2    2257    agrl            0.000
     1     2    2257    agrl            0.000
     1     2    2258    agrl          800.338
     1     2    2258    agrl            0.000
     1     2    2258    agrl            0.000
     1     2    2259    agrl         1001.010
     1     2    2259    agrl            0.000
     1     2    2259    agrl            0.000
     1     2    2260    agrl         4012.357
     1     2    2261    agrl         4013.110
     1     2    2262    agrl         4011.650
     1     2    2263    agrl         4014.055
     1     2    2264    agrl         4011.775
     1     2    2265    agrl         4011.652
     1     2    2266    agrl         1078.347
     1     2    2267    agrl         1265.628
     1     2    2268    agrl         1139.447
     1     2    2269    agrl         4495.892
     1     2    2270    agrl         4551.075
     1     2    2271    agrl         4398.072
     1     2    2272    agrl         4461.049
     1     2    2273    agrl         4398.748
     1     2    2274    agrl         5000.199
     1     2    2275    agrl         4873.269
     1     2    2276    agrl         4921.754
     1     2    2277    agrl         4848.554
     1     2    2278    agrl          815.386
     1     2    2278    agrl            0.000
     1     2    2278    agrl            0.000
     1     2    2279    agrl         1137.510
     1     2    2279    agrl            0.000
     1     2    2279    agrl            0.000
     1     2    2280    agrl         1018.908
     1     2    2280    agrl            0.000
     1     2    2280    agrl            0.000
     1     2    2281    agrl         1156.859
     1     2    2281    agrl            0.000
     1     2    2281    agrl            0.000
     1     2    2282    agrl         1038.950
     1     2    2282    agrl            0.000
