  TIME  YEAR    UNIT    PLANTNM    YIELD
     1     2    1778    agrl          176.208
     1     2    1779    agrl          171.184
     1     2    1780    agrl          156.250
     1     2    1781    agrl          143.337
     1     2    1782    agrl          143.359
     1     2    1783    agrl          161.399
     1     2    1784    agrl          164.787
     1     2    1785    agrl          187.696
     1     2    1786    agrl          168.974
     1     2    1787    agrl          180.580
     1     2    1788    agrl          158.184
     1     2    1796    agrl          178.345
     1     2    1797    agrl          178.379
     1     2    1798    agrl          174.375
     1     2    1799    agrl          185.294
     1     2    1800    agrl          184.134
     1     2    1801    agrl          185.270
     1     2    1802    agrl          184.134
     1     2    1803    agrl          204.576
     1     2    1804    agrl          186.500
     1     2    1805    agrl          157.220
     1     2    1806    agrl          185.313
     1     2    1807    agrl          182.932
     1     2    1808    agrl          179.484
     1     2    1809    agrl          188.971
     1     2    1810    agrl          193.960
     1     2    1811    agrl          192.717
     1     2    1822    agrl          162.706
     1     2    1823    agrl          150.567
     1     2    1824    agrl          168.831
     1     2    1825    agrl          155.142
     1     2    1826    agrl          151.498
     1     2    1829    agrl          193.863
     1     2    1830    agrl          164.637
     1     2    1831    agrl          204.393
     1     2    1832    agrl          153.303
     1     2    1833    agrl          176.009
     1     2    1834    agrl          151.477
     1     2    1835    agrl          174.201
     1     2    1836    agrl          178.181
     1     2    1837    agrl          183.931
     1     2    1838    agrl          171.011
     1     2    1839    agrl          168.849
     1     2    1840    agrl          188.795
     1     2    1841    agrl          162.735
     1     2    1842    agrl          165.598
     1     2    1843    agrl          168.860
     1     2    1844    agrl          181.591
     1     2    1845    agrl          165.680
     1     2    1846    agrl          158.768
     1     2    1847    agrl          152.397
     1     2    1848    agrl          177.122
     1     2    1849    agrl          186.325
     1     2    1850    agrl          152.419
     1     2    1851    agrl          165.714
     1     2    1852    agrl          155.157
     1     2    1853    agrl          141.608
     1     2    1854    agrl          161.927
     1     2    1855    agrl          178.209
     1     2    1856    agrl          171.050
     1     2    1857    agrl          196.354
     1     2    1858    agrl          191.297
     1     2    1859    agrl          201.624
     1     2    1880    agrl          158.711
     1     2    1881    agrl          168.845
     1     2    1882    agrl          179.326
     1     2    1883    agrl          167.740
     1     2    1884    agrl          162.677
     1     2    1885    agrl          179.319
     1     2    1886    agrl          161.082
     1     2    1887    agrl          172.064
     1     2    1888    agrl          174.227
     1     2    1889    agrl          160.301
     1     2    1890    agrl          168.861
     1     2    1891    agrl          186.347
     1     2    1892    agrl          167.757
     1     2    1893    agrl          160.339
     1     2    1894    agrl          164.648
     1     2    1895    agrl          163.579
     1     2    1896    agrl          142.142
     1     2    1897    agrl          177.102
     1     2    1898    agrl          137.325
     1     2    1899    agrl          173.180
     1     2    1900    agrl          167.756
     1     2    1901    agrl          178.208
     1     2    1902    agrl          176.048
     1     2    1903    agrl          192.587
     1     2    1904    agrl          171.036
     1     2    1905    agrl          153.344
     1     2    1906    agrl          180.488
     1     2    1907    agrl          177.098
     1     2    1908    agrl          179.310
     1     2    1909    agrl          133.097
     1     2    1910    agrl          168.834
     1     2    1911    agrl          143.812
     1     2    1912    agrl          174.280
     1     2    1934    agrl          134.833
     1     2    1935    agrl          172.071
     1     2    1936    agrl          176.004
     1     2    1937    agrl          181.624
     1     2    1938    agrl          151.514
     1     2    1939    agrl          167.814
     1     2    1940    agrl          144.467
     1     2    1941    agrl          145.130
     1     2    1942    agrl          158.006
     1     2    1943    agrl          177.147
     1     2    1944    agrl          172.138
     1     2    1945    agrl          159.584
     1     2    1956    agrl          190.049
     1     2    1957    agrl          168.839
     1     2    1958    agrl          143.829
     1     2    1959    agrl          192.519
     1     2    1960    agrl          176.030
     1     2    1961    agrl          181.627
     1     2    1962    agrl          147.174
     1     2    1963    agrl          173.197
     1     2    1964    agrl          190.033
     1     2    1978    agrl          162.783
     1     2    1979    agrl          165.729
     1     2    1980    agrl          133.987
     1     2    1981    agrl          159.035
     1     2    1982    agrl          165.763
     1     2    1983    agrl          159.004
     1     2    1984    agrl          137.812
     1     2    1985    agrl          166.852
     1     2    1986    agrl          153.440
     1     2    1987    agrl          172.239
     1     2    1998    agrl          160.368
     1     2    1999    agrl          154.289
     1     2    2000    agrl          151.571
     1     2    2001    agrl          171.113
     1     2    2002    agrl          129.762
     1     2    2003    agrl          141.133
     1     2    2004    agrl          171.175
     1     2    2005    agrl          142.768
     1     2    2006    agrl          171.132
     1     2    2007    agrl          171.141
     1     2    2014    agrl          177.258
     1     2    2015    agrl          186.457
     1     2    2016    agrl          167.926
     1     2    2017    agrl          158.148
     1     2    2018    agrl          165.814
     1     2    2022    agrl          197.827
     1     2    2023    agrl          186.503
     1     2    2024    agrl          175.230
     1     2    2025    agrl          197.863
     1     2    2026    agrl          192.709
     1     2    2027    agrl          192.687
     1     2    2032    agrl          165.759
     1     2    2033    agrl          152.527
     1     2    2034    agrl          161.238
     1     2    2035    agrl          170.071
     1     2    2036    agrl          186.487
     1     2    2037    agrl          157.175
     1     2    2038    agrl          151.642
     1     2    2046    agrl          178.361
     1     2    2047    agrl          175.242
     1     2    2048    agrl          186.538
     1     2    2049    agrl          184.111
     1     2    2056    agrl          207.418
     1     2    2057    agrl          208.866
     1     2    2058    agrl          208.874
     1     2    2059    agrl          207.407
     1     2    2060    agrl          207.414
     1     2    2061    agrl          204.555
     1     2    2062    agrl          207.379
     1     2    2063    agrl          207.441
     1     2    2064    agrl          208.890
     1     2    2065    agrl          208.857
     1     2    2066    agrl          207.444
     1     2    2067    agrl          190.189
     1     2    2068    agrl          211.871
     1     2    2069    agrl          187.769
     1     2    2070    agrl          173.358
     1     2    2071    agrl          171.217
     1     2    2072    agrl          192.723
     1     2    2073    agrl          200.551
     1     2    2074    agrl          193.967
     1     2    2075    agrl          204.599
     1     2    2076    agrl          197.896
     1     2    2085    agrl          186.573
     1     2    2086    agrl          180.631
     1     2    2087    agrl          170.091
     1     2    2088    agrl          177.227
     1     2    2089    agrl          167.953
     1     2    2090    agrl          180.666
     1     2    2091    agrl          191.478
     1     2    2092    agrl          167.937
     1     2    2093    agrl          175.257
     1     2    2094    agrl          162.756
     1     2    2095    agrl          153.475
     1     2    2096    agrl          184.168
     1     2    2097    agrl          172.260
     1     2    2098    agrl          160.428
     1     2    2099    agrl          174.353
     1     2    2100    agrl          170.033
     1     2    2101    agrl          154.388
     1     2    2102    agrl          177.276
     1     2    2103    agrl          181.789
     1     2    2104    agrl          191.523
     1     2    2105    agrl          139.238
     1     2    2106    agrl          171.205
     1     2    2107    agrl          135.576
     1     2    2108    agrl          167.988
     1     2    2109    agrl          159.819
     1     2    2110    agrl          156.259
     1     2    2111    agrl          166.912
     1     2    2112    agrl          175.186
     1     2    2113    agrl          180.587
     1     2    2114    agrl          186.536
     1     2    2115    agrl          156.238
     1     2    2116    agrl          162.838
     1     2    2117    agrl          177.221
     1     2    2133    agrl          188.947
     1     2    2134    agrl          165.791
     1     2    2135    agrl          179.435
     1     2    2136    agrl          165.825
     1     2    2137    agrl          204.604
     1     2    2138    agrl          184.082
     1     2    2139    agrl          186.507
     1     2    2140    agrl          196.562
     1     2    2141    agrl          201.802
     1     2    2142    agrl          192.690
     1     2    2143    agrl          203.186
     1     2    2144    agrl          193.943
     1     2    2145    agrl          193.995
     1     2    2146    agrl          195.308
     1     2    2147    agrl          184.106
     1     2    2148    agrl          195.271
     1     2    2149    agrl          191.469
     1     2    2150    agrl          188.987
     1     2    2151    agrl          208.824
     1     2    2152    agrl          193.991
     1     2    2153    agrl          199.189
     1     2    2154    agrl          200.500
     1     2    2155    agrl          206.009
     1     2    2156    agrl          196.620
     1     2    2157    agrl          203.215
     1     2    2158    agrl          190.257
     1     2    2159    agrl          180.654
     1     2    2160    agrl          172.077
     1     2    2161    agrl          163.563
     1     2    2162    agrl          166.617
     1     2    2163    agrl          175.122
     1     2    2164    agrl          176.002
     1     2    2165    agrl          155.146
     1     2    2166    agrl          166.688
     1     2    2167    agrl          171.002
     1     2    2168    agrl          174.239
     1     2    2169    agrl          161.899
     1     2    2170    agrl          172.088
     1     2    2171    agrl          178.159
     1     2    2172    agrl          192.536
     1     2    2173    agrl          190.020
     1     2    2174    agrl          176.031
     1     2    2175    agrl          182.749
     1     2    2176    agrl          162.711
     1     2    2177    agrl          172.049
     1     2    2178    agrl          158.741
     1     2    2182    agrl          163.541
     1     2    2183    agrl          175.162
     1     2    2184    agrl          166.712
     1     2    2185    agrl          181.618
     1     2    2186    agrl          138.623
     1     2    2187    agrl          158.051
     1     2    2188    agrl          159.523
     1     2    2189    agrl          154.250
     1     2    2190    agrl          171.034
     1     2    2191    agrl          171.026
     1     2    2192    agrl          178.199
     1     2    2193    agrl          165.673
     1     2    2194    agrl          161.905
     1     2    2199    agrl          141.045
     1     2    2200    agrl          147.921
     1     2    2201    agrl          165.649
     1     2    2202    agrl          143.814
     1     2    2203    agrl          165.638
     1     2    2204    agrl          138.664
     1     2    2205    agrl          162.740
     1     2    2206    agrl          168.856
     1     2    2207    agrl          181.614
     1     2    2208    agrl          137.352
     1     2    2209    agrl          152.465
     1     2    2210    agrl          165.669
     1     2    2211    agrl          159.576
     1     2    2212    agrl          169.961
     1     2    2213    agrl          171.103
     1     2    2214    agrl          166.771
     1     2    2215    agrl          187.596
     1     2    2216    agrl          183.926
     1     2    2217    agrl          135.781
     1     2    2230    agrl          184.050
     1     2    2231    agrl          162.762
     1     2    2232    agrl          165.675
     1     2    2233    agrl          178.279
     1     2    2234    agrl          140.606
     1     2    2235    agrl          193.933
     1     2    2236    agrl          143.301
     1     2    2237    agrl          161.157
     1     2    2238    agrl          180.551
     1     2    2239    agrl          182.853
     1     2    2242    agrl          180.541
     1     2    2243    agrl          182.835
     1     2    2244    agrl          175.174
     1     2    2245    agrl          191.361
     1     2    2246    agrl          188.891
     1     2    2247    agrl          192.637
     1     2    2248    agrl          185.211
     1     2    2249    agrl          199.081
     1     2    2250    agrl          203.092
     1     2    2251    agrl          181.745
     1     2    2252    agrl          190.128
     1     2    2253    agrl          179.427
     1     2    2254    agrl          188.908
     1     2    2255    agrl          192.638
     1     2    2256    agrl          201.707
     1     2    2257    agrl          180.582
     1     2    2258    agrl          200.410
     1     2    2259    agrl          161.970
     1     2    2260    agrl          197.748
     1     2    2261    agrl          193.965
     1     2    2262    agrl          188.926
     1     2    2273    agrl          177.187
     1     2    2274    agrl          161.110
     1     2    2275    agrl          176.078
     1     2    2276    agrl          177.148
     1     2    2277    agrl          178.267
     1     2    2278    agrl          179.390
     1     2    2279    agrl          161.934
     1     2    2280    agrl          168.947
     1     2    2281    agrl          163.656
     1     2    2282    agrl          191.327
     1     2    2283    agrl          153.375
     1     2    2284    agrl          187.673
     1     2    2285    agrl          196.445
     1     2    2286    agrl          187.667
     1     2    2287    agrl          197.774
     1     2    2288    agrl          187.612
     1     2    2289    agrl          169.953
     1     2    2290    agrl          178.257
     1     2    2292    agrl          172.214
     1     2    2293    agrl          167.849
     1     2    2294    agrl          163.714
     1     2    2295    agrl          172.212
     1     2    2296    agrl          167.878
     1     2    2297    agrl          159.592
     1     2    2298    agrl          178.345
     1     2    2299    agrl          161.986
     1     2    2300    agrl          182.901
     1     2    2301    agrl          175.196
     1     2    2302    agrl          179.439
     1     2    2303    agrl          165.745
     1     2    2304    agrl          178.327
     1     2    2305    agrl          168.982
     1     2    2309    agrl          165.807
     1     2    2310    agrl          187.734
     1     2    2311    agrl          196.530
     1     2    2312    agrl          185.290
     1     2    2313    agrl          173.324
     1     2    2314    agrl          176.234
     1     2    2315    agrl          177.277
     1     2    2316    agrl          175.207
     1     2    2317    agrl          178.407
     1     2    2318    agrl          191.456
     1     2    2319    agrl          153.509
     1     2    2320    agrl          162.825
     1     2    2321    agrl          173.373
     1     2    2322    agrl          185.341
     1     2    2323    agrl          184.146
     1     2    2324    agrl          188.990
     1     2    2325    agrl          182.995
     1     2    2326    agrl          175.225
     1     2    2327    agrl          194.026
     1     2    2339    agrl          185.320
     1     2    2340    agrl          161.424
     1     2    2341    agrl          171.157
     1     2    2342    agrl          173.344
     1     2    2343    agrl          159.829
     1     2    2344    agrl          165.836
     1     2    2345    agrl          182.948
     1     2    2346    agrl          197.879
     1     2    2347    agrl          135.607
     1     2    2348    agrl          176.190
     1     2    2349    agrl          186.563
     1     2    2350    agrl          153.494
     1     2    2351    agrl          185.307
     1     2    2352    agrl          179.558
     1     2    2353    agrl          166.914
     1     2    2354    agrl          194.011
     1     2    2355    agrl          189.043
     1     2    2356    agrl          170.151
     1     2    2361    agrl          160.311
     1     2    2362    agrl          180.471
     1     2    2363    agrl          164.569
     1     2    2364    agrl          162.726
     1     2    2365    agrl          160.317
     1     2    2366    agrl          165.634
     1     2    2367    agrl          200.326
     1     2    2368    agrl          171.069
     1     2    2369    agrl          162.705
     1     2    2370    agrl          195.095
     1     2    2371    agrl          164.607
     1     2    2372    agrl          171.032
     1     2    2373    agrl          162.689
     1     2    2374    agrl          163.571
     1     2    2375    agrl          162.746
     1     2    2376    agrl          186.452
     1     2    2377    agrl          174.284
     1     2    2378    agrl          173.177
     1     2    2379    agrl          174.206
     1     2    2380    agrl          161.943
     1     2    2381    agrl          161.876
     1     2    2382    agrl          141.597
     1     2    2383    agrl          177.153
     1     2    2384    agrl          145.819
     1     2    2385    agrl          146.512
     1     2    2386    agrl          161.895
     1     2    2387    agrl          178.179
     1     2    2388    agrl          160.350
     1     2    2389    agrl          201.624
     1     2    2390    agrl          176.031
     1     2    2391    agrl          173.161
     1     2    2415    agrl          162.718
     1     2    2416    agrl          164.597
     1     2    2417    agrl          163.562
     1     2    2418    agrl          150.604
     1     2    2419    agrl          164.608
     1     2    2420    agrl          181.610
     1     2    2421    agrl          164.576
     1     2    2422    agrl          175.171
     1     2    2423    agrl          176.059
     1     2    2424    agrl          163.605
     1     2    2425    agrl          159.543
     1     2    2426    agrl          177.140
     1     2    2427    agrl          148.807
     1     2    2428    agrl          175.158
     1     2    2429    agrl          168.827
     1     2    2430    agrl          163.628
     1     2    2431    agrl          177.127
     1     2    2432    agrl          142.147
     1     2    2433    agrl          139.114
     1     2    2434    agrl          162.731
     1     2    2435    agrl          168.916
     1     2    2436    agrl          195.154
     1     2    2437    agrl          167.835
     1     2    2438    agrl          165.645
     1     2    2454    agrl          150.628
     1     2    2457    agrl          152.417
     1     2    2458    agrl          141.082
     1     2    2460    agrl          152.441
     1     2    2461    agrl          143.871
     1     2    2462    agrl          152.440
     1     2    2463    agrl          143.259
     1     2    2464    agrl          138.240
     1     2    2465    agrl          136.170
     1     2    2470    agrl          157.988
     1     2    2471    agrl          165.660
     1     2    2472    agrl          165.617
     1     2    2473    agrl          161.110
     1     2    2474    agrl          172.133
     1     2    2475    agrl          140.085
     1     2    2476    agrl          147.167
     1     2    2477    agrl          134.852
     1     2    2478    agrl          161.115
     1     2    2479    agrl          149.724
     1     2    2480    agrl          149.675
     1     2    2481    agrl          141.622
     1     2    2482    agrl          176.097
     1     2    2483    agrl          174.254
     1     2    2484    agrl          183.952
     1     2    2485    agrl          173.164
     1     2    2486    agrl          179.378
     1     2    2497    agrl          188.960
     1     2    2498    agrl          184.041
     1     2    2499    agrl          186.415
     1     2    2500    agrl          176.130
     1     2    2501    agrl          174.369
     1     2    2502    agrl          172.255
     1     2    2503    agrl          161.173
     1     2    2504    agrl          185.236
     1     2    2505    agrl          199.116
     1     2    2506    agrl          180.577
     1     2    2507    agrl          191.403
     1     2    2524    agrl          188.894
     1     2    2525    agrl          193.902
     1     2    2526    agrl          168.979
     1     2    2527    agrl          196.497
     1     2    2528    agrl          166.851
     1     2    2529    agrl          192.689
     1     2    2544    agrl          161.188
     1     2    2545    agrl          142.735
     1     2    2546    agrl          142.769
     1     2    2547    agrl          152.501
     1     2    2551    agrl          167.879
     1     2    2552    agrl          167.894
     1     2    2553    agrl          177.245
     1     2    2554    agrl          148.928
     1     2    2555    agrl          130.491
     1     2    2562    agrl          161.193
     1     2    2563    agrl          178.352
     1     2    2564    agrl          187.765
     1     2    2565    agrl          187.732
     1     2    2566    agrl          150.740
     1     2    2567    agrl          162.015
     1     2    2577    agrl          174.387
     1     2    2579    agrl          211.851
     1     2    2580    agrl          211.882
     1     2    2581    agrl          162.006
     1     2    2582    agrl          181.782
     1     2    2583    agrl          157.223
     1     2    2584    agrl          153.530
     1     2    2585    agrl          192.718
     1     2    2586    agrl          135.616
     1     2    2587    agrl          171.235
     1     2    2588    agrl          158.214
     1     2    2594    agrl          158.748
     1     2    2595    agrl          166.675
     1     2    2596    agrl          187.585
     1     2    2597    agrl          154.225
     1     2    2598    agrl          178.275
     1     2    2599    agrl          165.701
     1     2    2600    agrl          163.607
     1     2    2601    agrl          162.720
     1     2    2602    agrl          163.546
     1     2    2603    agrl          181.599
     1     2    2604    agrl          181.647
     1     2    2605    agrl          186.359
     1     2    2606    agrl          174.264
     1     2    2607    agrl          186.347
     1     2    2608    agrl          173.204
     1     2    2617    agrl          176.059
     1     2    2618    agrl          167.772
     1     2    2619    agrl          167.762
     1     2    2620    agrl          154.217
     1     2    2621    agrl          151.515
     1     2    2622    agrl          175.182
     1     2    2623    agrl          179.325
     1     2    2624    agrl          166.704
     1     2    2625    agrl          178.266
     1     2    2626    agrl          161.133
     1     2    2627    agrl          174.245
     1     2    2628    agrl          161.912
     1     2    2629    agrl          188.806
     1     2    2630    agrl          171.024
     1     2    2631    agrl          175.159
     1     2    2632    agrl          161.111
     1     2    2633    agrl          179.308
     1     2    2634    agrl          165.638
     1     2    2635    agrl          168.824
     1     2    2636    agrl          156.043
     1     2    2637    agrl          179.312
     1     2    2638    agrl          176.070
     1     2    2639    agrl          140.067
     1     2    2640    agrl          185.143
     1     2    2641    agrl          186.336
     1     2    2642    agrl          176.033
     1     2    2643    agrl          150.549
     1     2    2644    agrl          167.794
     1     2    2653    agrl          180.487
     1     2    2654    agrl          166.739
     1     2    2655    agrl          160.296
     1     2    2656    agrl          160.360
     1     2    2657    agrl          164.651
     1     2    2658    agrl          173.144
     1     2    2659    agrl          152.389
     1     2    2660    agrl          159.564
     1     2    2661    agrl          183.975
     1     2    2662    agrl          145.140
     1     2    2663    agrl          146.488
     1     2    2664    agrl          163.609
     1     2    2665    agrl          179.332
     1     2    2666    agrl          164.621
     1     2    2667    agrl          166.760
     1     2    2668    agrl          176.073
     1     2    2669    agrl          143.842
     1     2    2670    agrl          157.068
     1     2    2671    agrl          181.612
     1     2    2677    agrl          167.789
     1     2    2678    agrl          161.894
     1     2    2679    agrl          181.647
     1     2    2680    agrl          154.241
     1     2    2681    agrl          163.616
     1     2    2682    agrl          174.272
     1     2    2683    agrl          158.778
     1     2    2684    agrl          159.598
     1     2    2685    agrl          178.267
     1     2    2686    agrl          173.222
     1     2    2687    agrl          186.417
     1     2    2688    agrl          181.687
     1     2    2689    agrl          191.326
     1     2    2690    agrl          185.156
     1     2    2691    agrl          186.399
     1     2    2698    agrl          164.695
     1     2    2699    agrl          172.156
     1     2    2700    agrl          167.863
     1     2    2701    agrl          193.910
     1     2    2702    agrl          164.658
     1     2    2703    agrl          173.209
     1     2    2704    agrl          192.630
     1     2    2705    agrl          171.092
     1     2    2706    agrl          178.291
     1     2    2707    agrl          184.020
     1     2    2708    agrl          160.407
     1     2    2709    agrl          177.170
     1     2    2710    agrl          167.853
     1     2    2711    agrl          185.238
     1     2    2712    agrl          188.884
     1     2    2713    agrl          174.282
     1     2    2721    agrl          161.905
     1     2    2722    agrl          162.701
     1     2    2723    agrl          175.171
     1     2    2724    agrl          152.460
     1     2    2725    agrl          173.247
     1     2    2726    agrl          165.717
     1     2    2727    agrl          145.871
     1     2    2728    agrl          153.394
     1     2    2729    agrl          165.755
     1     2    2730    agrl          169.993
     1     2    2731    agrl          176.119
     1     2    2737    agrl          172.167
     1     2    2738    agrl          166.829
     1     2    2739    agrl          179.393
     1     2    2740    agrl          161.990
     1     2    2741    agrl          182.899
     1     2    2742    agrl          173.296
     1     2    2743    agrl          165.734
     1     2    2744    agrl          154.320
     1     2    2745    agrl          179.452
     1     2    2746    agrl          156.196
     1     2    2747    agrl          152.483
     1     2    2748    agrl          165.743
     1     2    2749    agrl          175.192
     1     2    2750    agrl          196.549
     1     2    2751    agrl          149.760
     1     2    2752    agrl          182.897
     1     2    2753    agrl          211.794
     1     2    2754    agrl          159.607
     1     2    2755    agrl          179.437
     1     2    2756    agrl          170.044
     1     2    2757    agrl          161.186
     1     2    2758    agrl          153.455
     1     2    2759    agrl          150.703
     1     2    2760    agrl          182.914
     1     2    2766    agrl          161.399
     1     2    2767    agrl          182.969
     1     2    2768    agrl          185.353
     1     2    2769    agrl          142.283
     1     2    2770    agrl          167.998
     1     2    2771    agrl          138.340
     1     2    2775    agrl          201.833
     1     2    2776    agrl          154.430
     1     2    2777    agrl          182.932
     1     2    2778    agrl          194.001
     1     2    2779    agrl          197.876
     1     2    2780    agrl          157.257
     1     2    2781    agrl          175.246
     1     2    2782    agrl          173.365
     1     2    2783    agrl          154.442
     1     2    2784    agrl          177.307
     1     2    2785    agrl          186.551
     1     2    2788    agrl          167.785
     1     2    2789    agrl          186.400
     1     2    2790    agrl          161.917
     1     2    2791    agrl          190.036
     1     2    2795    agrl          191.360
     1     2    2796    agrl          179.324
     1     2    2797    agrl          175.164
     1     2    2800    agrl          165.720
     1     2    2803    agrl          167.763
     1     2    2804    agrl          175.152
     1     2    2805    agrl          172.085
     1     2    2806    agrl          173.190
     1     2    2807    agrl          179.343
     1     2    2808    agrl          190.106
     1     2    2809    agrl          185.157
     1     2    2810    agrl          161.899
     1     2    2811    agrl          177.111
     1     2    2812    agrl          191.313
     1     2    2813    agrl          176.075
     1     2    2814    agrl          178.208
     1     2    2815    agrl          178.245
     1     2    2816    agrl          184.011
     1     2    2817    agrl          192.563
     1     2    2818    agrl          166.703
     1     2    2819    agrl          179.376
     1     2    2825    agrl          172.148
     1     2    2826    agrl          141.615
     1     2    2833    agrl          176.106
     1     2    2834    agrl          155.158
     1     2    2835    agrl          147.217
     1     2    2836    agrl          135.824
     1     2    2837    agrl          155.206
     1     2    2841    agrl          171.092
     1     2    2842    agrl          176.108
     1     2    2843    agrl          165.737
     1     2    2844    agrl          157.108
     1     2    2845    agrl          158.805
     1     2    2846    agrl          146.571
     1     2    2849    agrl          177.162
     1     2    2850    agrl          160.330
     1     2    2851    agrl          161.945
     1     2    2852    agrl          174.292
     1     2    2853    agrl          167.853
     1     2    2854    agrl          177.182
     1     2    2855    agrl          158.066
     1     2    2856    agrl          150.679
     1     2    2857    agrl          159.574
     1     2    2858    agrl          184.003
     1     2    2866    agrl          176.122
     1     2    2867    agrl          171.118
     1     2    2868    agrl          161.169
     1     2    2869    agrl          178.330
     1     2    2870    agrl          191.392
     1     2    2871    agrl          167.820
     1     2    2872    agrl          178.277
     1     2    2873    agrl          165.784
     1     2    2874    agrl          168.932
     1     2    2875    agrl          165.700
     1     2    2876    agrl          148.864
     1     2    2877    agrl          180.539
     1     2    2878    agrl          167.861
     1     2    2879    agrl          191.404
     1     2    2880    agrl          152.511
     1     2    2881    agrl          175.186
     1     2    2882    agrl          165.744
     1     2    2891    agrl          154.377
     1     2    2892    agrl          182.913
     1     2    2893    agrl          172.168
     1     2    2894    agrl          175.162
     1     2    2895    agrl          160.433
     1     2    2903    agrl          158.070
     1     2    2904    agrl          158.059
     1     2    2905    agrl          166.822
     1     2    2906    agrl          173.274
     1     2    2907    agrl          145.891
     1     2    2908    agrl          148.925
     1     2    2909    agrl          161.179
     1     2    2910    agrl          163.718
     1     2    2911    agrl          154.350
     1     2    2912    agrl          164.741
     1     2    2918    agrl          160.361
     1     2    2919    agrl          160.378
     1     2    2920    agrl          140.583
     1     2    2921    agrl          161.148
     1     2    2922    agrl          159.597
     1     2    2923    agrl          171.126
     1     2    2924    agrl          168.949
     1     2    2925    agrl          170.024
     1     2    2926    agrl          172.174
     1     2    2927    agrl          150.741
     1     2    2928    agrl          159.617
     1     2    2929    agrl          174.333
     1     2    2930    agrl          133.720
     1     2    2936    agrl          159.062
     1     2    2937    agrl          145.904
     1     2    2938    agrl          186.512
     1     2    2939    agrl          174.363
     1     2    2940    agrl          182.914
     1     2    2941    agrl          179.500
     1     2    2945    agrl          136.228
     1     2    2946    agrl          185.285
     1     2    2947    agrl          151.634
     1     2    2948    agrl          158.178
     1     2    2949    agrl          143.331
     1     2    2950    agrl          150.740
     1     2    2953    agrl          208.867
     1     2    2954    agrl          201.833
     1     2    2955    agrl          180.666
     1     2    2956    agrl          181.775
     1     2    2957    agrl          190.238
     1     2    2958    agrl          197.916
     1     2    2959    agrl          203.189
     1     2    2960    agrl          174.360
     1     2    2961    agrl          176.259
     1     2    2962    agrl          190.248
     1     2    2965    agrl          180.461
     1     2    2966    agrl          161.919
     1     2    2967    agrl          169.867
     1     2    2968    agrl          169.888
     1     2    2969    agrl          138.174
     1     2    2970    agrl          167.757
     1     2    2971    agrl          175.164
     1     2    2972    agrl          153.295
     1     2    2973    agrl          155.090
     1     2    2974    agrl          147.159
     1     2    2975    agrl          162.731
     1     2    2976    agrl          148.808
     1     2    2977    agrl          139.525
     1     2    2985    agrl          192.507
     1     2    2986    agrl          183.973
     1     2    2987    agrl          185.159
     1     2    2988    agrl          191.306
     1     2    2989    agrl          188.811
     1     2    2990    agrl          180.475
     1     2    2991    agrl          188.826
     1     2    2992    agrl          201.619
     1     2    2993    agrl          207.257
     1     2    2994    agrl          207.261
     1     2    2995    agrl          171.064
     1     2    2996    agrl          175.166
     1     2    2997    agrl          166.709
     1     2    2998    agrl          175.160
     1     2    2999    agrl          180.488
     1     2    3000    agrl          172.059
     1     2    3001    agrl          178.226
     1     2    3006    agrl          172.119
     1     2    3007    agrl          165.635
     1     2    3008    agrl          165.688
     1     2    3009    agrl          167.781
     1     2    3010    agrl          162.699
     1     2    3011    agrl          169.953
     1     2    3012    agrl          183.934
     1     2    3013    agrl          168.840
     1     2    3014    agrl          186.361
     1     2    3015    agrl          169.924
     1     2    3016    agrl          162.722
     1     2    3017    agrl          172.147
     1     2    3018    agrl          185.135
     1     2    3019    agrl          163.580
     1     2    3025    agrl          196.468
     1     2    3026    agrl          166.738
     1     2    3027    agrl          167.833
     1     2    3028    agrl          173.233
     1     2    3029    agrl          180.538
     1     2    3030    agrl          169.985
     1     2    3031    agrl          158.061
     1     2    3032    agrl          162.748
     1     2    3033    agrl          173.281
     1     2    3034    agrl          196.458
     1     2    3035    agrl          169.991
     1     2    3036    agrl          182.829
     1     2    3037    agrl          191.356
     1     2    3038    agrl          185.205
     1     2    3039    agrl          175.152
     1     2    3043    agrl          164.711
     1     2    3044    agrl          169.950
     1     2    3045    agrl          151.563
     1     2    3046    agrl          179.391
     1     2    3047    agrl          167.803
     1     2    3048    agrl          159.565
     1     2    3049    agrl          180.545
     1     2    3050    agrl          195.209
     1     2    3051    agrl          175.158
     1     2    3052    agrl          161.151
     1     2    3053    agrl          186.448
     1     2    3054    agrl          161.948
     1     2    3055    agrl          185.238
     1     2    3056    agrl          192.602
     1     2    3057    agrl          192.598
     1     2    3058    agrl          167.822
     1     2    3059    agrl          174.322
     1     2    3060    agrl          180.521
     1     2    3066    agrl          160.622
     1     2    3067    agrl          167.890
     1     2    3068    agrl          170.101
     1     2    3069    agrl          147.274
     1     2    3070    agrl          180.561
     1     2    3071    agrl          166.850
     1     2    3072    agrl          184.096
     1     2    3073    agrl          187.699
     1     2    3074    agrl          197.833
     1     2    3075    agrl          171.192
     1     2    3076    agrl          171.188
     1     2    3077    agrl          175.219
     1     2    3078    agrl          136.231
     1     2    3079    agrl          178.347
     1     2    3080    agrl          166.880
     1     2    3081    agrl          160.430
     1     2    3082    agrl          156.258
     1     2    3083    agrl          171.188
     1     2    3084    agrl          180.645
     1     2    3085    agrl          192.736
     1     2    3086    agrl          165.819
